"Investigation.Type","Event.Date","Location","Country","Latitude","Longitude","Injury.Severity","Aircraft.damage","Total.Fatal.Injuries","Total.Serious.Injuries","Total.Minor.Injuries","Total.Uninjured"
"Accident","8/12/01","Uvalde, TX","United States","29.2225","-99.751111","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","8/13/01","Kotzebue, AK","United States","66.833333","-162.55","Fatal(1)","Destroyed",1,1,NA,NA
"Accident","8/14/01","MCGAHEYSVILLE, VA","United States","38.391389","-43.969167","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","8/15/01","MOBILE, AZ","United States","32.980556","-112.239722","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","8/19/01","Blairsville, GA","United States","34.850556","-84.011667","Fatal(3)","Destroyed",3,NA,NA,NA
"Accident","8/19/01","Rienzi, MS","United States","34.761667","-88.634166","Fatal(3)","Destroyed",3,NA,NA,NA
"Accident","8/21/01","SHIRLEY, NY","United States","40.830834","-72.860556","Fatal(1)","Substantial",1,1,NA,NA
"Accident","8/22/01","Weatherford, TX","United States","32.750278","-97.675834","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","8/23/01","NEWAYGO, MI","United States","43.451389","-85.724445","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","8/23/01","Montrose, CO","United States","38.215278","-108.218889","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","8/24/01","Piqua, OH","United States","40.168611","-84.301389","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","8/24/01","Ithaca, NY","United States","42.501389","-76.473334","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","8/24/01","Crestline, KS","United States","37.146111","-94.688333","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","8/26/01","MATAWAN, NJ","United States","40.368889","-74.248055","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","8/27/01","Hopland, CA","United States","39.018056","-123.194166","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","8/27/01","Hopland, CA","United States","39.018056","-123.194166","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","8/31/01","Emigrant, MT","United States","45.323334","-110.731667","Fatal(3)","Destroyed",3,NA,NA,NA
"Accident","9/5/01","DENVER, CO","United States","39.859722","-104.671667","Fatal(1)","Substantial",1,NA,NA,26
"Accident","9/5/01","Bern Township, PA","United States","40.380556","-75.997222","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","9/8/01","Byhalia, MS","United States","34.783611","-89.758611","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","9/9/01","GOLD BEACH, OR","United States","42.697222","-123.944444","Fatal(1)","Substantial",1,NA,1,NA
"Accident","9/9/01","WILLITS, CA","United States","39.451389","-123.372223","Fatal(2)","Substantial",2,2,NA,NA
"Accident","9/9/01","Chico, CA","United States","39.784166","-121.848889","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","9/14/01","Hendersonville, NC","United States","35.213889","-82.547222","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","9/16/01","Tucson, AZ","United States","32.116667","-110.916667","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","9/22/01","Chico, CA","United States","39.734722","-121.850278","Fatal(1)","Destroyed",1,1,NA,1
"Accident","9/24/01","PAGOSA SPRINGS, CO","United States","37.494722","-107.350278","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","9/28/01","Plainview, TX","United States","34.255556","-101.601389","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","9/29/01","MCCALL, ID","United States","44.869723","-116.104444","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","10/3/01","DECATUR ISLAND, WA","United States","48.5","-122.808056","Fatal(3)","Substantial",3,NA,NA,NA
"Accident","10/3/01","ATTICA, MI","United States","42.666667","-82.626389","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","10/4/01","ALVARADO, TX","United States","32.357222","-97.166945","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","10/4/01","Sargent, TX","United States","28.815556","-95.649166","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","10/5/01","Pittsfield, PA","United States","41.803611","-79.374445","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","10/7/01","Woodstock, AL","United States","33.178334","-87.191389","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","10/10/01","SAN JUAN CAPIST, CA","United States","33.366667","-117.6","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","10/13/01","Middlefield, CT","United States","41.536666","-72.720278","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","10/16/01","Dixie, ID","United States","43.349722","-115.446111","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","10/18/01","ANCHORAGE, AK","United States","61.168611","-150.087777","Fatal(3)","Substantial",3,2,NA,NA
"Accident","10/18/01","South Hero, VT","United States","44.620278","-73.305556","Fatal(3)","Destroyed",3,1,NA,NA
"Accident","10/19/01","EL MIRAGE, CA","United States","34.663611","-117.637222","Fatal(1)","Substantial",1,NA,1,NA
"Accident","10/19/01","Roswell, NM","United States","33.420278","-104.658889","Fatal(2)","Destroyed",2,2,NA,NA
"Accident","10/22/01","Bartow, FL","United States","27.952778","-81.802222","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","10/22/01","Morton, TX","United States","33.729445","-102.733889","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","10/22/01","N. Wilkesboro, NC","United States","36.158889","-81.1125","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","10/27/01","Palmer Lake, CO","United States","39.174445","-104.970556","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","10/28/01","Wyatte, MS","United States","32.79","-88.928611","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","10/30/01","Mt. Charleston, NV","United States","36.362778","-115.611111","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","10/31/01","Little River, CA","United States","39.275278","-123.7","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","11/3/01","LOCUST GROVE, GA","United States","33.345833","-84.109167","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","11/3/01","McEwen, TN","United States","36.161389","-87.685833","Fatal(3)","Destroyed",3,NA,NA,NA
"Accident","11/4/01","ESCONDIDO, CA","United States","33.185277","-117.126945","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","11/5/01","Lucile, ID","United States","45.486666","-116.323611","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","11/7/01","Winston Salem, NC","United States","36.091666","-80.291666","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","11/8/01","EATONVILLE, WA","United States","46.841944","-122.244444","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","11/11/01","Mansfield, OH","United States","40.801111","-82.488333","Fatal(1)","Destroyed",1,1,NA,NA
"Accident","11/12/01","Graham, TX","United States","33.256667","-98.447222","Fatal(4)","Destroyed",4,NA,NA,NA
"Accident","11/12/01","Dyer, IN","United States","41.410556","-87.517223","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","11/16/01","Poplarville, MS","United States","30.736944","-89.368334","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","11/18/01","Oneonta, AL","United States","33.972223","-86.379445","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","11/19/01","PATTERSON, LA","United States","29.713333","-91.331945","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","11/21/01","Falmouth, MA","United States","41.522223","-70.564444","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","11/21/01","EAGLEVILLE, CA","United States","41.285833","-120.194722","Fatal(5)","Destroyed",5,NA,NA,NA
"Accident","11/22/01","Hilton Head, SC","United States","32.116667","-80.4","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","11/22/01","Tallassee, AL","United States","32.519723","-85.8925","Fatal(2)","Destroyed",2,1,NA,NA
"Accident","11/22/01","Pittsburgh, PA","United States","44.683333","-73.516667","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","11/22/01","Ben Wheeler, TX","United States","32.401389","-95.5425","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","11/27/01","Evansville, IN","United States","38.037222","-87.530556","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","12/1/01","Bessemer, AL","United States","33.313333","-86.935833","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","12/2/01","El Dorado, CA","United States","38.604722","-120.85","Fatal(4)","Destroyed",4,NA,NA,NA
"Accident","12/4/01","Johnson City, TN","United States","36.359722","-82.312778","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","12/5/01","Prescott, AZ","United States","34.6575","-112.421667","Fatal(2)","Destroyed",2,2,NA,NA
"Accident","12/7/01","NEWNAN, GA","United States","33.455556","-84.789444","Fatal(1)","Substantial",1,1,NA,NA
"Accident","12/9/01","Marina, CA","United States","36.671389","-121.746944","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","12/9/01","Monticello, AR","United States","33.6375","-91.858333","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","12/9/01","Lake Michigan, IL","United States","42.083333","-87.611111","Fatal(4)","Destroyed",4,NA,NA,NA
"Accident","12/10/01","Sierra Blanca, TX","United States","31.533333","-105.625834","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","12/12/01","Jacksonville, FL","United States","30.506111","-81.706111","Fatal(4)","Destroyed",4,NA,NA,NA
"Accident","12/12/01","Raleigh, NC","United States","35.874445","-78.747222","Fatal(3)","Destroyed",3,NA,NA,NA
"Accident","12/12/01","Waukesha, WI","United States","43.046111","-88.239444","Fatal(1)","Destroyed",1,1,1,NA
"Accident","12/12/01","Montgomery, AL","United States","32.285833","-86.366945","Fatal(3)","Destroyed",3,NA,NA,NA
"Accident","12/14/01","San Jacinto, CA","United States","33.824167","-116.886944","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","12/25/01","SAN CLEMENTE, CA","United States","33.342223","-117.527222","Fatal(2)","Destroyed",2,1,NA,NA
"Accident","12/27/01","Park City, UT","United States","40.751389","-111.721667","Fatal(3)","Destroyed",3,NA,NA,NA
"Accident","12/29/01","Gainesville, GA","United States","34.250833","-83.838055","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","12/29/01","Lilburn, GA","United States","33.519445","-84.119167","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","12/30/01","MILFORD, CT","United States","41.182223","-73.026945","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","12/31/01","Armonk, NY","United States","41.113611","-73.718056","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","1/1/02","HOLLYWOOD, FL","United States","26.062778","-80.108889","Fatal(1)","Substantial",1,4,NA,NA
"Accident","1/4/02","Petaluma, CA","United States","35.266667","-122.55","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","1/5/02","BUENA PARK, CA","United States","33.869445","-117.990277","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","1/5/02","Oak Grove, LA","United States","32.963611","-91.418056","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","1/5/02","Boulder, CO","United States","40.093611","-105.293611","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","1/5/02","Tampa, FL","United States","27.916389","-82.690277","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","1/5/02","Rio Grande, PR","United States","18.317778","-65.767223","Fatal(5)","Destroyed",5,NA,NA,NA
"Accident","1/10/02","OAK HILL, FL","United States","25.873611","-80.8175","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","1/13/02","Ilwaco, WA","United States","46.3025","-124.009167","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","1/13/02","Micanopy, FL","United States","29.431667","-82.35","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","1/15/02","HAINES, AK","United States","59.273889","-135.3675","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","1/17/02","Sinton, TX","United States","28.035277","-97.549722","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","1/17/02","Temple, TX","United States","31.076667","-97.389722","Fatal(3)","Destroyed",3,2,NA,NA
"Accident","1/18/02","CLEVELAND, OH","United States","41.51","-81.608611","Fatal(2)","Destroyed",2,1,NA,NA
"Accident","1/22/02","FARMINGTON, NM","United States","36.733611","-108.235","Fatal(1)","Substantial",1,1,NA,NA
"Accident","1/23/02","Bronson, MI","United States","41.8975","-85.183333","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","1/25/02","Chittenden, VT","United States","43.819445","-72.892222","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","1/26/02","IMMOKALEE, FL","United States","26.433056","-81.401111","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","1/26/02","NORTH LAS VEGAS, NV","United States","36.315556","-115.373056","Fatal(1)","Substantial",1,2,4,NA
"Accident","1/27/02","CLARKSVILLE, VA","United States","36.597222","-78.559722","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","1/28/02","American Fork, UT","United States","40.466111","-111.720278","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","1/30/02","Stonyford, CA","United States","39.436389","-122.695555","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","1/30/02","Winfield, KS","United States","37.135555","-96.901667","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","1/31/02","Chester, CT","United States","41.391111","-72.508889","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","2/1/02","MOLINO, FL","United States","30.716667","-87.383333","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","2/4/02","Bethel, AK","United States","61.267223","-164.263611","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","2/6/02","Atlanta, GA","United States","33.877778","-84.282778","Fatal(4)","Destroyed",4,NA,NA,NA
"Accident","2/10/02","Cedar Key, FL","United States","29.1375","-83.049722","Fatal(4)","Destroyed",4,NA,NA,NA
"Accident","2/12/02","SCAPPOOSE, OR","United States","45.7725","-121.862222","Fatal(1)","Substantial",1,NA,1,NA
"Accident","2/16/02","New Smyrna Bch., FL","United States","28.99","-80.990277","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","2/17/02","EXETER, RI","United States","41.577778","-71.523334","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","2/23/02","Vero Beach, FL","United States","27.618611","-80.758333","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","2/26/02","POMONA, CA","United States","34.097222","-117.781945","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","2/26/02","PORT ST. LUCIE, FL","United States","27.495","-80.368056","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","2/28/02","EXTENSION, LA","United States","32.152778","-91.698333","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","2/28/02","HAMILTON, GA","United States","32.705278","-85.062778","Fatal(1)","Substantial",1,1,NA,NA
"Accident","3/1/02","Austin, TX","United States","30.180278","-97.650278","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","3/3/02","Mexia, TX","United States","31.619167","-96.502778","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","3/4/02","MACON, GA","United States","32.825556","-83.566389","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","3/6/02","BUNNELL, FL","United States","29.463889","-81.211667","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","3/6/02","San Jose, CA","United States","37.181111","-121.746944","Fatal(3)","Destroyed",3,NA,NA,NA
"Accident","3/7/02","Niles, MI","United States","41.816667","-86.217223","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","3/8/02","SAVANNAH, GA","United States","32.133056","-81.203333","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","3/8/02","Pell City, AL","United States","33.564722","-86.249722","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","3/9/02","Teterboro, NJ","United States","40.859722","-74.055556","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","3/9/02","Laurens, SC","United States","34.583333","-81.95","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","3/10/02","Glenwood Sprngs, CO","United States","39.716667","-107.216667","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","3/12/02","ATLANTA, ID","United States","43.95","-115.051667","Fatal(3)","Substantial",3,NA,NA,NA
"Accident","3/12/02","MARIANNA, AR","United States","34.703889","-90.598889","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","3/14/02","Broadway, NC","United States","35.512222","-78.977778","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","3/15/02","MARANA, AZ","United States","32.4275","-111.216945","Fatal(1)","Substantial",1,NA,NA,5
"Accident","3/15/02","ALMA, WI","United States","44.357222","-91.785833","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","3/15/02","Jacumba, CA","United States","32.615833","-116.164722","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","3/15/02","MARANA, AZ","United States","32.4275","-111.216945","Fatal(1)","Destroyed",1,NA,NA,5
"Accident","3/15/02","Ocean City, MD","United States","38.293611","-75.100556","Fatal(4)","Destroyed",4,NA,NA,NA
"Accident","3/16/02","CITRA, FL","United States","29.375","-82.058056","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","3/17/02","Daleville, IN","United States","40.095","-85.533611","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","3/21/02","SUSANVILLE, CA","United States","40.376945","-120.573056","Fatal(1)","Substantial",1,2,NA,NA
"Accident","3/23/02","MANOKOTAK, AK","United States","58.939166","-159.253056","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","3/23/02","Eugene Isld 188, GM","United States","28.752778","-91.406111","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","3/24/02","Englewood, CO","United States","39.493611","-104.867778","Fatal(4)","Destroyed",4,NA,NA,NA
"Accident","3/26/02","Lakehead, CA","United States","41.041111","-122.194444","Fatal(1)","Destroyed",1,1,NA,NA
"Accident","3/29/02","NACOGDOCHES, TX","United States","31.666389","-94.711111","Fatal(1)","Substantial",1,1,1,NA
"Accident","3/30/02","Parker, AZ","United States","34.150556","-114.271111","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","3/31/02","Apex, NC","United States","35.772223","-78.931667","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","4/1/02","GAINESVILLE, GA","United States","34.273056","-83.826945","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","4/2/02","Palm Bay, FL","United States","27.901667","-80.749722","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","4/4/02","Uvalde, TX","United States","29.211111","-99.743333","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","4/5/02","LAKELAND, FL","United States","27.9925","-82.019723","Fatal(1)","Substantial",1,1,NA,NA
"Accident","4/5/02","LAKELAND, FL","United States","27.9925","-82.019723","Fatal(1)","Substantial",1,1,NA,NA
"Accident","4/6/02","SEVIERVILLE, TN","United States","35.858333","-83.539444","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","4/6/02","MINDEN, LA","United States","32.643055","-93.298333","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","4/6/02","Silesia, MT","United States","45.550833","-108.900556","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","4/6/02","Three Rivers, CA","United States","36.521945","-118.6675","Fatal(4)","Destroyed",4,NA,NA,NA
"Accident","4/8/02","Blowing Rock, NC","United States","36.151389","-81.615278","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","4/10/02","Juneau, AK","United States","58.358333","-134.582778","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","4/11/02","Willows, CA","United States","39.535555","-122.318889","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","4/12/02","GARDINER, NY","United States","41.748611","-74.177223","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","4/12/02","OXFORD, CT","United States","41.466667","-70.118611","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","4/12/02","Amarillo, TX","United States","35.298889","-101.746111","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","4/15/02","Carolina, PR","United States","18.393889","-65.983056","Fatal(2)","Destroyed",2,NA,2,NA
"Accident","4/18/02","Pembroke Pines, FL","United States","26.001389","-80.240277","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","4/18/02","Claremore, OK","United States","36.294444","-95.480278","Fatal(1)","Destroyed",1,NA,NA,NA
